article_id,author_id
2002.01035,JayC
2002.01035,HongN
2002.01035,HainesR
2002.01035,KatzD
2002.01035,BarkerM
2002.01035,CohenJ
2002.01038,RuizL
2002.01038,GamaF
2002.01038,RibeiroA
2002.01081,OjetundeB
2002.01081,ShibataN
2002.01081,GaoJ
2002.01098,MarsdenA
2002.01098,TikenogullariO
2002.01098,LiuJ
2002.01098,LanI
2002.01143,RuangwisesS
2002.01143,ItohT
2002.01176,SheshkusA
2002.01176,ChirvonayaA
2002.01176,MatveevD
2002.01176,NikolaevD
2002.01176,ArlazarovV
2002.01234,FritzenF
2002.01234,FernandezM
2002.01238,BanerjeeA
2002.01238,PerepuP
2002.01238,PrakashP
2002.01246,vanderLindenK
2002.01246,RomeroN
2002.01246,deWeerdtM
2002.01289,GuzziP
2002.01289,SalernoE
2002.01289,TradigoG
2002.01289,VeltriP
2002.01292,MattilaJ
2002.01292,HumalojaJ
2002.01292,KoivumakiJ
2002.01292,PaunonenL
2002.01306,ZolotykhN
2002.01306,SidorovS
2002.01307,GribanovD
2002.01307,ShumilovI
2002.01307,MalyshevD
2002.01307,PardalosP
2002.01324,CordshooliG
2002.01324,MirzaeeM
2002.01325,ParkJ
2002.01325,NamW
2002.01325,LeeS
2002.01334,ZhangW
2002.01334,WangB
2002.01334,CaiW
2002.01377,SicchaS
2002.01377,RoneyDougalC
2002.01418,AranaJimenezM
2002.01418,BerenguerM
2002.01418,GamezD
2002.01418,GarraldaGuillemA
2002.01418,GalanM
2002.01552,SorensenR
2002.01552,NielsenJ
2002.01552,PopovskiP
2002.01558,AldinucciM
2002.01558,MerelliI
2002.01558,ColonnelliI
2002.01558,CantalupoB
2002.01563,ShmilovichK
2002.01563,MansbachR
2002.01563,SidkyH
2002.01563,DunneO
2002.01563,PandaS
2002.01563,TovarJ
2002.01563,FergusonA
2002.01578,WegmannJ
2002.01578,BoeingG
2002.01578,JiaoJ
2002.01586,SurP
2002.01586,LiangT
2002.01632,OhataW
2002.01632,TaniJ
2002.01642,TursunO
2002.01642,DenmanS
2002.01642,SridharanS
2002.01642,FookesC
2002.01655,GillespieR
2002.01655,BhardwajA
2002.01655,SlavinD
2002.01655,WalshJ
2002.01655,FreudenbergJ
2002.01699,BrogiA
2002.01699,NeriD
2002.01699,BogoM
2002.01699,SoldaniJ
2002.01743,OrponenT
2002.01787,HuangS
2002.01787,ChenL
2002.01787,FarajollahiM
2002.01787,GhamkhariM
2002.01787,ZhaoW
2002.01787,MohsenianRadH
2002.01799,SinghP
2002.01799,GhorpadeS
2002.01804,VorechovskyM
2002.01804,EliasJ
2002.01823,BossoA
2002.01823,TilliA
2002.01823,ConficoniC
2002.01893,YaoH
2002.01893,GaoY
2002.01893,LiuY
2002.01896,AbueiddaD
2002.01896,KoricS
2002.01896,SobhN
2002.02078,BolltE
2002.02078,SurasingheS
2002.02143,ChungM
2002.02143,LeeM
2002.02143,HongJ
2002.02143,ParkS
2002.02143,LeeJ
2002.02143,LeeJ
2002.02143,LeeJ
2002.02143,ShinY
2002.02159,SatoK
2002.02159,HiuraS
2002.02159,ToneD
2002.02159,IwaiD
2002.02167,UedaT
2002.02167,IwaiD
2002.02167,HirakiT
2002.02167,SatoK
2002.02219,FanitabasiF
2002.02219,GaereE
2002.02219,PournarasE
2002.02257,RomanoJ
2002.02257,DuarteL
2002.02257,PelegrinaG
2002.02303,BehutiyeW
2002.02303,KarhapaaP
2002.02303,LopezL
2002.02303,BurguesX
2002.02303,MartinezFernandezS
2002.02303,VollmerA
2002.02303,RodriiguezP
2002.02303,FranchX
2002.02303,OivoM
2002.02315,GoldbergerJ
2002.02315,RavivT
2002.02315,BeeryY
2002.02315,RavivN
2002.02315,CaciularuA
2002.02327,LobilloF
2002.02327,NeriA
2002.02327,AlfaranoG
2002.02352,vonWahlH
2002.02352,RichterT
2002.02352,LehrenfeldC
2002.02358,CattanG
2002.02358,AndreevA
2002.02358,MendozaC
2002.02358,CongedoM
2002.02374,ZheS
2002.02374,ZhangZ
2002.02374,YuanY
2002.02374,YangX
2002.02375,LamuriasA
2002.02375,SousaD
2002.02375,CoutoF
2002.02512,GeuversH
2002.02512,JacobsB
2002.02528,ChenZ
2002.02528,XiuD
2002.02624,RudelisX
2002.02624,PoehneltJ
2002.02624,WarrenM
2002.02624,SkillmanS
2002.02624,KeislerR
2002.02624,GonnabathulaS
2002.02671,DoukakisE
2002.02671,DebattistaK
2002.02671,BashfordRogersT
2002.02671,DhokiaA
2002.02671,AsadipourA
2002.02671,ChalmersA
2002.02671,HarveyC
2002.02737,HotvedtM
2002.02737,GrimstadB
2002.02737,ImslandL
2002.02793,BergerM
2002.02793,MendezD
2002.02793,VogelsangA
2002.02793,EckhardtJ
2002.02804,LariosCardenasL
2002.02804,GibouF
2002.03053,ValkonenT
2002.03062,ChitaTegmarkM
2002.03062,ScheutzM
2002.03119,ThodiB
2002.03119,MulumbaT
2002.03119,JabariS
2002.03258,SongS
2002.03258,TaoD
2002.03258,XiongN
2002.03258,RiveraC
2002.03258,ChenJ
2002.03314,BrucksteinA
2002.03314,EzermanM
2002.03314,FahrezaA
2002.03314,LingS
2002.03356,MakkehA
2002.03356,GutknechtA
2002.03356,WibralM
2002.03401,BoveiriH
2002.03401,KhayamiR
2002.03401,JavidanR
2002.03401,MehdiZadehA
2002.03411,BahramiM
2002.03411,NaraghiM
2002.03411,ZareinejadM
2002.03484,SanoT
2002.03484,NesicD
2002.03484,ChinR
2002.03484,NakadaH
2002.03484,ManzieC
2002.03484,IraA
2002.03484,ShamesI
2002.03502,WangW
2002.03502,SpencerB
2002.03568,MiyazakiH
2002.03568,KanamoriT
2002.03568,IslamM
2002.03568,KiseK
2002.03577,KimJ
2002.03577,LeeY
2002.03578,BhosleH
2002.03578,BaitO
2002.03578,SuranaS
2002.03578,WadadekarY
2002.03635,BossoA
2002.03635,AzzolliniI
2002.03635,TilliA
2002.03671,HagiwaraY
2002.03671,TaniguchiA
2002.03671,IsobeS
2002.03671,HafiL
2002.03671,TaniguchiT
2002.03744,ZhangZ
2002.03744,DaiL
2002.03898,EtemadA
2002.03898,SarkarP
2002.04051,DeaconJ
2002.04051,LubinP
2002.04051,BirdJ
2002.04051,PetzoldL
2002.04068,AlijoM
2002.04068,AbdounO
2002.04068,BachranM
2002.04068,BergamA
2002.04085,WeiL
2002.04127,SilvaM
2002.04127,HenriquesR
2002.04143,RahimianA
2002.04143,ZorinD
2002.04143,MorseM
2002.04149,YuanC
2002.04149,ParriloP
2002.04272,RezaeiA
2002.04272,KoulouriA
2002.04272,PursiainenS
2002.04347,RomeroFriasE
2002.04347,ArroyoMachadoW
2002.04347,TorresSalinasD
2002.04347,HerreraViedmaE
2002.04386,DokuchaevN
2002.04504,DebK
2002.04504,BlankJ
2002.04525,DerigentW
2002.04525,CardinO
2002.04525,TrentesauxD
2002.04605,KimY
2002.04605,KimS
2002.04605,YehC
2002.04605,NarayananV
2002.04605,ChoiJ
2002.04653,HickenJ
2002.04688,GuggerS
2002.04688,HowardJ
2002.04736,NematiS
2002.04736,LimaP
2002.04736,TorresD
2002.04741,ChenH
2002.04741,WangY
2002.04741,WangG
2002.04741,BaiX
2002.04741,QiaoY
2002.04806,SejnowskiT
2002.04902,SiracusaD
2002.04902,MartinezdelRinconJ
2002.04902,MillarS
2002.04902,ScottHaywardS
2002.04902,DoriguzziCorinR
2002.04957,YuanS
2002.04957,WangJ
2002.04957,PengM
2002.04999,KaziA
2002.04999,CosmoL
2002.04999,AhmadiS
2002.04999,NavabN
2002.04999,BronsteinM
2002.05015,GarganoF
2002.05015,BagarelloF
2002.05024,MyllykoskiM
2002.05024,MikkelsenC
2002.05049,WachingerC
2002.05049,RieckmannA
2002.05049,PolsterlS
2002.05115,BallT
2002.05115,HutterF
2002.05115,SchulzeBonhageA
2002.05115,BoedeckerJ
2002.05115,WilsonD
2002.05115,ChrabaszczP
2002.05115,SchirrmeisterR
2002.05115,GemeinL
2002.05188,GostoliU
2002.05188,SilvermanE
2002.05198,BreveF
2002.05198,ZhaoL
2002.05198,QuilesM
2002.05238,RadeleczkiS
2002.05238,JarvinenJ
2002.05239,GottlobG
2002.05239,LanzingerM
2002.05239,PichlerR
2002.05239,RazgonI
2002.05282,SilverD
2002.05282,ChenM
2002.05282,SbertM
2002.05282,AbdulRahmanA
2002.05297,ChenY
2002.05333,GaoZ
2002.05333,LiuX
2002.05333,ChenB
2002.05408,BakerK
2002.05408,ChinJ
2002.05408,HugG
2002.05411,OrozcoArroyaveJ
2002.05411,NothE
2002.05411,LoperaF
2002.05411,VasquezCorreaJ
2002.05411,RiosUrregoC
2002.05411,VargasBonillaJ
2002.05426,LeeningsR
2002.05426,HahnT
2002.05426,DannlowskiU
2002.05426,JiangX
2002.05426,RisseB
2002.05426,GrotegerdD
2002.05426,EmdenD
2002.05426,OpelN
2002.05426,GebkerJ
2002.05426,SteenwegJ
2002.05426,ErnstingJ
2002.05426,HolsteinV
2002.05426,PlagwitzL
2002.05426,WinterN
2002.05426,SarinkK
2002.05487,RashedE
2002.05487,GomezTamesJ
2002.05487,HirataA
2002.05493,ZhaoL
2002.05493,BreveF
2002.05493,QuilesM
2002.05493,MacauE
2002.05637,SafroI
2002.05637,SybrandtJ
2002.05643,MylonasS
2002.05643,AxenopoulosA
2002.05643,DarasP
2002.05796,HannigF
2002.05796,HackS
2002.05796,LeissaR
2002.05796,TeichJ
2002.05796,MembarthR
2002.05796,PerardGayotA
2002.05796,OzkanM
2002.05796,SlusallekP
2002.05852,MeiW
2002.05852,ZhangR
2002.05895,ChungM
2002.05895,LeeJ
2002.05895,LeeJ
2002.05895,ShinY
2002.05905,OligeriG
2002.05905,IbrahimO
2002.05905,SciancaleporeS
2002.05905,DiPietroR
2002.05929,HanZ
2002.05929,WangP
2002.05929,LeongD
2002.05929,HoangD
2002.05929,AlsheikhM
2002.05929,NiyatoD
2002.05936,ScheunemannM
2002.05936,SalgeC
2002.05936,PolaniD
2002.05936,DautenhahnK
2002.06018,HirofuchiT
2002.06018,TakanoR
2002.06053,OzkirimliE
2002.06053,LainoT
2002.06053,OzgurA
2002.06053,OzturkH
2002.06053,SchwallerP
2002.06161,NussbeckS
2002.06161,SaxU
2002.06161,KuschH
2002.06161,WiederP
2002.06161,HellkampM
2002.06161,MarzecB
2002.06161,WeberL
2002.06161,KuhlbornL
2002.06161,RheinlanderS
2002.06161,HenkeC
2002.06161,HansenB
2002.06161,FreckmannL
2002.06161,KnoppC
2002.06161,BenderT
2002.06161,BauerC
2002.06161,LehmannC
2002.06161,SuhrM
2002.06161,AschenbrandtG
2002.06169,LaingA
2002.06169,SantagatiR
2002.06169,RarityJ
2002.06169,GranadeC
2002.06169,WiebeN
2002.06169,KnauerS
2002.06169,FlynnB
2002.06169,GentileA
2002.06169,PaesaniS
2002.06212,KaramanisM
2002.06212,BeutlerF
2002.06215,NaderializadehN
2002.06215,SydirJ
2002.06215,SimsekM
2002.06215,NikopourH
2002.06345,HuangH
2002.06345,CaiW
2002.06345,ZhangD
2002.06345,LiuD
2002.06345,SongY
2002.06395,CasaleB
2002.06395,DiMolfettaG
2002.06395,KadriH
2002.06395,RalaivolaL
2002.06413,BeasleyA
2002.06413,AbdelouahabM
2002.06413,LoziR
2002.06413,PowellA
2002.06413,AdamatzkyA
2002.06493,DhillonH
2002.06493,BanagarM
2002.06493,ChetlurV
2002.06557,ZalcbergG
2002.06557,WieselA
2002.06605,LeeJ
2002.06605,KimJ
2002.06605,ShimH
2002.06621,FazziA
2002.06621,GuglielmiN
2002.06621,MarkovskyI
2002.06739,DengN
2002.06739,WangZ
2002.06739,ShaoY
2002.06739,BaiL
2002.06739,ChenW
2002.06786,TakedaM
2002.06786,NakashimaK
2002.06786,FujisatoN
2002.06786,HendrianD
2002.06786,NakashimaY
2002.06786,YoshinakaR
2002.06786,InenagaS
2002.06786,BannaiH
2002.06786,ShinoharaA
2002.06827,ZimmermannE
2002.06827,SkrodzkiM
2002.06855,BauseM
2002.06855,BruchhauserM
2002.06855,KocherU
2002.06961,FarberM
2002.06961,JatowtA
2002.06974,BritoR
2002.06974,NavarroA
2002.06997,NeuenD
2002.07082,BabuK
2002.07082,DubeyS
2002.07113,DeabesW
2002.07113,AbdelHakimA
2002.07148,SidhardhS
2002.07148,PatnaikS
2002.07148,SemperlottiF
2002.07262,DannerN
2002.07262,LicataD
2002.07325,KalatianA
2002.07325,FarooqB
2002.07381,TaniguchiA
2002.07381,HagiwaraY
2002.07381,TaniguchiT
2002.07381,InamuraT
2002.07443,ZamliK
2002.07443,AfzalW
2002.07443,AhmedB
2002.07443,EnoiuE
2002.07493,SteiningerM
2002.07493,KobsK
2002.07493,ZeheA
2002.07493,LautenschlagerF
2002.07493,BeckerM
2002.07493,HothoA
2002.07545,FuggerM
2002.07545,SznajderN
2002.07545,BouyerP
2002.07545,BolligB
2002.07545,BerardB
2002.07563,ZafaraniMoattarE
2002.07563,RanjbarKhadiviM
2002.07563,FeiziDerakhshiA
2002.07563,NikzadKhasmakhiN
2002.07563,BalafarM
2002.07563,AkanT
2002.07563,RamezaniM
2002.07563,FeiziDerakhshiM
2002.07563,JahanbakhshNagadehZ
2002.07563,AsgariChenaghluM
2002.07582,KumaraI
2002.07582,HanJ
2002.07582,ColmanA
2002.07582,HeuvelW
2002.07582,TamburriD
2002.07582,KapurugeM
2002.07602,BouMoslehC
2002.07602,BoncoraglioG
2002.07602,FarhatC
2002.07605,ZhaoM
2002.07605,LinJ
2002.07605,JiaoJ
2002.07605,LiangK
2002.07621,FrankS
2002.07627,NelaturiS
2002.07627,BehandishM
2002.07627,MirzendehdelA
2002.07656,GreenS
2002.07656,SimpsonC
2002.07656,GairJ
2002.07671,HelskeJ
2002.07671,HelskeS
2002.07671,CooperM
2002.07671,YnnermanA
2002.07671,BesanconL
2002.07674,VitanyiP
2002.07775,NazeerK
2002.07775,KleenankandyJ
2002.07826,BouyuklievI
2002.07826,BouyuklievaS
2002.07826,KurzS
2002.07837,SunS
2002.07837,WangX
2002.07837,ChuQ
2002.07837,deVisserC
2002.07844,VenkataramananR
2002.07844,RushC
2002.07844,HsiehK
2002.07874,GorrizJ
2002.07874,SucklingJ
2002.07874,LemingM
2002.07886,KleinC
2002.07886,RoudenkoS
2002.07886,StoilovN
2002.07957,MlikaZ
2002.07957,CherkaouiS
2002.08018,GarciaRosasR
2002.08018,OetomoD
2002.08018,ManzieC
2002.08018,TanY
2002.08018,ChoongP
2002.08044,KuuselaP
2002.08044,ValkonenT
2002.08044,JauhiainenJ
2002.08044,SeppanenA
2002.08101,FlorianM
2002.08101,HenningsenS
2002.08101,NdoloC
2002.08101,ScheuermannB
2002.08108,FarrasO
2002.08108,BamiloshinM
2002.08108,BenEfraimA
2002.08108,PadroC
2002.08136,HussainA
2002.08136,HerreraF
2002.08136,GarciaS
2002.08136,PoyatosJ
2002.08136,MolinaD
2002.08136,DelSerJ
2002.08141,MohanA
2002.08141,GopalanA
2002.08141,KumarA
2002.08199,GracaD
2002.08199,ZhongN
2002.08204,BurgardW
2002.08204,EnderichL
2002.08204,TimmF
2002.08235,NickH
2002.08235,KadeethumT
2002.08235,JorgensenT
2002.08296,SekhavatmaneshH
2002.08296,CherkaouiR
2002.08311,KratochvilJ
2002.08311,MasarikT
2002.08311,NovotnaJ
2002.08335,YooG
2002.08335,OwhadiH
2002.08428,FanP
2002.08428,ZhuZ
2002.08428,SheR
2002.08428,LiuS
2002.08455,ParisayM
2002.08455,PoullisC
2002.08455,KerstenM
2002.08495,DraganF
2002.08495,GuarneraH
2002.08567,SaadW
2002.08567,HongC
2002.08567,MunirM
2002.08567,TranN
2002.08596,StiglicG
2002.08596,KocbekP
2002.08596,FijackoN
2002.08596,ZitnikM
2002.08596,VerbertK
2002.08596,CilarL
2002.08617,LopezP
2002.08632,TakeuchiK
2002.08681,ZhangL
2002.08681,TangH
2002.08681,JiaK
2002.08681,ZhangY
2002.08681,DengB
2002.08694,LiuJ
2002.08694,DingH
2002.08694,JiangX
2002.08694,WangX
2002.08721,SchmarjeL
2002.08721,SantarossaM
2002.08721,SchroderS
2002.08721,KochR
2002.08816,ZhaoZ
2002.08816,QiuJ
2002.08818,GavrilyukS
2002.08818,DumbserM
2002.08818,ChiocchettiS
2002.08818,PeshkovI
2002.08953,HuangH
2002.08953,KuengR
2002.08953,PreskillJ
2002.08972,BozkirE
2002.08972,GunluO
2002.08972,FuhlW
2002.08972,SchaeferR
2002.08972,KasneciE
2002.08991,NiehuesS
2002.08991,VahldiekJ
2002.08991,HammB
2002.08991,ErxlebenC
2002.08991,AdamsL
2002.08991,BressemK
2002.09041,QuijadaFuentesC
2002.09041,PenabadM
2002.09041,LadraS
2002.09041,GutierrezG
2002.09086,UedaM
2002.09188,KawanoS
2002.09191,MoralesD
2002.09191,MoleroRioC
2002.09191,BlanqueroR
2002.09191,CarrizosaE
2002.09227,CarrascoJ
2002.09227,GarciaS
2002.09227,RuedaM
2002.09227,DasS
2002.09227,HerreraF
2002.09339,MezardM
2002.09339,GeraceF
2002.09339,LoureiroB
2002.09339,KrzakalaF
2002.09339,ZdeborovaL
2002.09436,LuxT
2002.09436,GaitanV
2002.09436,SanchezF
2002.09436,PinaOteyS
2002.09546,SiddiqiM
2002.09546,DoerrC
2002.09546,StrydisC
2002.09563,DingJ
2002.09563,WangZ
2002.09563,ZhouS
2002.09595,PaezA
2002.09603,FerronatoM
2002.09603,WhiteJ
2002.09603,FrigoM
2002.09603,CastellettoN
2002.09626,BurghiT
2002.09626,SchoukensM
2002.09626,SepulchreR
2002.09636,GuzdialM
2002.09636,RiedlM
2002.09685,BaiX
2002.09685,LiuP
2002.09685,ZhangY
2002.09723,RusuC
2002.09723,RosascoL
2002.09726,WillcoxK
2002.09726,PeherstorferB
2002.09726,GoyalP
2002.09726,BennerP
2002.09726,KramerB
2002.09755,JacobsS
2002.09755,WangX
2002.09755,CareyM
2002.09755,TsotrasV
2002.09755,UddinM
2002.09759,GiampourasP
2002.09759,RontogiannisA
2002.09759,KofidisE
2002.09783,CongJ
2002.09783,TanB
2002.09827,vanderMeydenR
2002.09914,OldenhofM
2002.09914,AranyA
2002.09914,MoreauY
2002.09914,SimmJ
2002.09916,CardenasBarronL
2002.09916,MeloR
2002.09916,SantosM
2002.09931,VanthienenJ
2002.09931,SarrauteC
2002.09931,BaesensB
2002.09931,OskarsdottirM
2002.09931,BravoC
2002.09942,SerreO
2002.09942,CarayolA
2002.09958,AketiS
2002.09958,RoyS
2002.09958,RaghunathanA
2002.09958,RoyK
2002.09989,DeyT
2002.09989,MockusA
2002.10116,OzatesS
2002.10116,OzgurA
2002.10116,GungorT
2002.10116,OzturkB
2002.10143,BeniniL
2002.10143,HoeflerT
2002.10143,ZarubaF
2002.10143,SchuikiF
2002.10199,AlasalmiT
2002.10199,SuutalaJ
2002.10199,KoskimakiH
2002.10199,RoningJ
2002.10231,KuhnM
2002.10231,SuzukiK
2002.10231,DaouadjiA
2002.10244,SemperlottiF
2002.10244,PatnaikS
2002.10244,SidhardhS
2002.10246,IorioF
2002.10246,MorrisN
2002.10246,ButscherA
2002.10253,ZhangR
2002.10253,LiuY
2002.10253,SunH
2002.10255,BarreraJ
2002.10255,MauteK
2002.10268,EckhardtB
2002.10268,LellepM
2002.10268,PrexlJ
2002.10268,LinkmannM
2002.10306,UnciniA
2002.10306,ScardapaneS
2002.10306,SpinelliI
2002.10344,KimD
2002.10344,HaoZ
2002.10344,MohazabA
2002.10344,AnsariA
2002.10385,IbikunleG
2002.10385,MoewsB
2002.10387,AlvaradoA
2002.10387,WillemsF
2002.10387,GultekinY
2002.10433,PreussM
2002.10433,RisiS
2002.10566,AbramovaE
2002.10566,BunnD
2002.10569,VukobratovicD
2002.10569,EscribanoF
2002.10655,ZhangY
2002.10655,WangJ
2002.10655,LiuJ
2002.10776,KoitkaS
2002.10776,KrollL
2002.10776,MalamutmannE
2002.10776,OezcelikA
2002.10776,NensaF
2002.10787,TozzaS
2002.10787,FalconeM
2002.10787,PaolucciG
2002.10821,BailoR
2002.10821,CarrilloJ
2002.10821,MurakawaH
2002.10821,SchmidtchenM
2002.10878,NajibiF
2002.10878,ApostolopoulouD
2002.10878,AlonsoE
2002.10974,TinkerG
2002.10974,TzovarasD
2002.10974,WotherspoonT
2002.10974,LeontarisL
2002.10974,VafeiadisT
2002.10974,DimitriouN
2002.10974,IoannidisD
2002.10981,GhoseS
2002.10981,PrevostJ
2002.10986,TzovarasD
2002.10986,WotherspoonT
2002.10986,IoannidisD
2002.10986,TinkerG
2002.10986,LeontarisL
2002.10986,DimitriouN
2002.10986,VafeiadisT
2002.10994,RickmannA
2002.10994,RoyA
2002.10994,SarasuaI
2002.10994,WachingerC
2002.11059,ZhangT
2002.11079,YangX
2002.11079,ShiY
2002.11079,ZhongH
2002.11079,YangZ
2002.11079,LinL
2002.11195,SurovI
2002.11205,AmirG
2002.11205,BaldassoR
2002.11205,KozmaG
2002.11407,FiryagunaF
2002.11407,KibildaJ
2002.11407,GaliottoC
2002.11407,MarchettiN
2002.11409,BiancoS
2002.11409,CelonaL
2002.11409,NapoletanoP
2002.11511,VesselinovV
2002.11511,JamesS
2002.11511,MudunuruM
2002.11511,AhmmedB
2002.11511,KarraS
2002.11523,PonomarevE
2002.11523,OseledetsI
2002.11523,CichockiA
2002.11575,BansalP
2002.11575,MoiolaA
2002.11575,PerugiaI
2002.11575,SchwabC
2002.11612,OliveraNappaA
2002.11612,NavarroG
2002.11612,InostrozaD
2002.11612,HernandezC
2002.11612,SecoD
2002.11618,KoebeT
2002.11672,DanielsC
2002.11672,LandaetaR
2002.11672,CotterT
2002.11672,UnalR
2002.11672,RabadiG
2002.11672,SousaPozaA
2002.11672,KeatingC
2002.11672,KovacicS
2002.11672,PintoA
2002.11672,PazosP
2002.11672,HandleyH
2002.11672,GheorgheA
2002.11672,HuangJ
2002.11672,CollinsA
2002.11673,AkhmouchM
2002.11673,AmineM
2002.11687,KramerG
2002.11687,SidorenkoV
2002.11687,SchaeferR
2002.11687,KernetzkyT
2002.11687,IscanO
2002.11687,GunluO
2002.11748,FrittelliM
2002.11748,MadzvamuseA
2002.11748,SguraI
2002.11764,VeigaM
2002.11764,OffnerP
2002.11764,TorloD
2002.11776,HanikaT
2002.11776,HirthJ
2002.11795,NayakA
2002.11795,MagniezF
2002.11849,BottrellC
2002.11849,FabbroS
2002.11849,TeimooriniaH
2002.11849,ToyonagaR
2002.11898,MolinJ
2002.11898,ThakurC
2002.11898,EtienneCummingsR
2002.11898,NieburE
2002.11976,MehrmannV
2002.11976,BinderA
2002.11976,JadhavO
2002.12004,WangK
2002.12004,FangK
2002.12004,HayashiM
2002.12007,SeinfeldS
2002.12007,FeuchtnerT
2002.12007,PinzekJ
2002.12007,MullerJ
2002.12021,LofflerF
2002.12021,WespV
2002.12021,KonigRiesB
2002.12021,KlanF
2002.12041,JiangJ
2002.12041,ZhangY
2002.12041,ZhangT
2002.12041,LiuF
2002.12041,TangQ
2002.12104,AfsharM
2002.12104,UsefiH
2002.12105,SchatE
2002.12105,vandeSchootR
2002.12105,KouwW
2002.12105,VeenD
2002.12105,MendrikA
2002.12106,PaliwalA
2002.12106,KalantariN
2002.12126,FattahP
2002.12126,MirjaliliS
2002.12126,BacaninN
2002.12126,RashidT
2002.12126,AlsadoonA
2002.12126,RahmanC
2002.12127,ApelT
2002.12127,KempfV
2002.12127,LinkeA
2002.12127,MerdonC
2002.12277,AlfarhoodM
2002.12277,ChengJ
2002.12301,ItoR
2002.12301,TsukadaM
2002.12301,MatsutaniH
2002.12343,SiltanenS
2002.12343,SalmonY
2002.12343,HuotariS
2002.12343,BubbaT
2002.12343,HeikkilaT
2002.12343,HelpH
2002.12345,GuanS
2002.12345,LoewM
2002.12351,YedderH
2002.12351,CardoenB
2002.12351,HamarnehG
2002.12386,McBrideV
2002.12386,MootoovalooA
2002.12386,HosenieZ
2002.12386,LyonR
2002.12386,StappersB
2002.12486,ZhaoS
2002.12486,YouF
2002.12492,PanevS
2002.12492,VicenteF
2002.12492,DelaTorreF
2002.12492,PrinetV
2002.12551,GagnonM
2002.12551,RichardP
2002.12551,FontL
2002.12551,CyrS
2002.12552,LodderJ
2002.12552,HeerenB
2002.12552,JeuringJ
2002.12553,CernaD
2002.12553,KieselR
2002.12553,DzhiganskayaA
2002.12554,MiddeldorpA
2002.12554,WinklerS
2002.12555,SchlichtkrullA
2002.12555,VilladsenJ
2002.12555,FromA
2002.12555,JensenA
2002.12556,BaetaN
2002.12556,QuaresmaP
2002.12556,KovacsZ
2002.12589,ZhangJ
2002.12589,XiaW
2002.12589,YouM
2002.12589,ZhengG
2002.12589,LambotharanS
2002.12589,WongK
2002.12867,AgirreE
2002.12867,CasasN
2002.12867,ArtetxeM
2002.12867,LabakaG
2002.12868,GinleyB
2002.12868,JenK
2002.12868,RosenbergA
2002.12868,YenF
2002.12868,JainS
2002.12868,FogoA
2002.12868,SarderP
2002.12873,NarayanamurthyP
2002.12873,VaswaniN
2002.12873,RamamoorthyA
2002.12886,NoumeirR
2002.12886,deBoissiereA
2002.12917,OswaldP
2003.00056,MagelinskiT
2003.00056,BartulovicM
2003.00056,CarleyK
2003.00058,KovacsP
2003.00058,FridliS
2003.00058,SchippF
2003.00172,ZhangX
2003.00172,YangQ
2003.00172,DingJ
2003.00172,WangZ
2003.00242,StylesV
2003.00242,KayD
2003.00246,TeetiM
2003.00262,AbakasangaE
2003.00262,ShlezingerN
2003.00262,DaboraR
2003.00263,FernandezE
2003.00263,YangK
2003.00263,KoppenS
2003.00263,AlarconP
2003.00263,BauduinS
2003.00263,DuysinxP
2003.00264,YouF
2003.00264,AjagekarA
2003.00326,CanellasM
2003.00326,HagaR
2003.00421,LiaoH
2003.00421,TangT
2003.00421,ZhouT
2003.00484,JungA
2003.00484,NardelliP
2003.00489,KaltenbacherB
2003.00489,RundellW
2003.00517,TangC
2003.00517,FanB
2003.00517,SunX
2003.00517,WangH
2003.00517,ChenY
2003.00537,KwiekM
2003.00537,RoszkaW
2003.00565,AalipourF
2003.00565,DasT
2003.00567,AssousF
2003.00567,LinM
2003.00646,FlanniganM
2003.00646,TaylorS
2003.00646,CrowleyM
2003.00646,SubramanianS
2003.00646,CooganS
2003.00646,JainP
2003.00648,ZhengB
2003.00648,YouC
2003.00648,ZhangR
2003.00697,ChoM
2003.00697,KimT
2003.00697,KimI
2003.00697,LeeK
2003.00697,LeeS
2003.00737,CorcoranP
2003.00737,UngureanuA
2003.00737,SalahuddinS
2003.00741,HirschburgerR
2003.00741,WeidlichA
2003.00747,CarducciC
2003.00747,LipariG
2003.00747,GiaquintoN
2003.00747,PonciF
2003.00747,MontiA
2003.00766,WangX
2003.00766,WangY
2003.00766,WangJ
2003.00766,ZhangC
2003.00766,WangG
2003.00766,WangH
2003.00792,FernandezJambrinaL
2003.00916,DeSutterB
2003.00916,AbrathB
2003.00916,CoppensB
2003.00916,BroeckJ
2003.00916,WyseurB
2003.00916,CabuttoA
2003.00916,FalcarinP
2003.00925,BartzBeielsteinT
2003.00925,MorizN
2003.00925,FaeskornWoykeH
2003.00925,StrohscheinJ
2003.00925,BunteA
2003.00925,FischbachA
2003.00925,StorkJ
2003.00952,UnciniA
2003.00952,PomponiJ
2003.00952,ScardapaneS
2003.00986,YatawattaS
2003.01033,NaverosF
2003.01033,LuqueN
2003.01033,RosE
2003.01033,AbadiaI
2003.01033,GarridoJ
2003.01089,GumussoyS
2003.01089,OzbayH
2003.01207,HahnU
2003.01207,BolgerF
2003.01207,AzadA
2003.01207,HerrmannM
2003.01207,MorrisS
2003.01207,PearsonR
2003.01207,RileyJ
2003.01207,ThakurS
2003.01207,MascaroS
2003.01207,ZukermanI
