author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
GarciaCorralesC,GarciaCorrales,Celia,,F,1,12,12.0,4.0,4,1,34037,23664,19273,29311
BakshyE,Bakshy,Eytan,,M,1,4,4.0,1.0,1,1,34037,34782,32470,29311
GarciaDoradoI,GarciaDorado,Ignacio,,F,1,76,76.0,7.0,7,1,34037,7392,3424,29311
GarciaDoradoJ,GarciaDorado,Jose,Luis,,1,3,3.0,0.0,0,1,34037,37202,35425,29311
GarciaCerezoA,GarciaCerezo,Alvaro,,M,1,13,13.0,1.0,1,1,34037,22873,18364,29311
GarciaPatronR,GarciaPatron,Raul,,,1,7,7.0,3.0,3,1,34037,29401,25985,29311
GarciaPedrajasN,GarciaPedrajas,N,,,1,67,67.0,2.0,2,1,34037,8221,4021,29311
GarciaPerezA,GarciaPerez,A,,,2,2,1.0,1.5,3,1,12987,39976,42956,29311
GardyD,Gardy,Daniele,,M,1,105,105.0,5.0,5,1,34037,5585,2286,29311
GarelA,Garel,Alexandre,,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
GarelloR,Garello,Roberto,,M,1,16,16.0,4.0,4,1,34037,20799,16052,29311
BakiS,Baki,Shahryar,,M,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GargD,Garg,Deepak,,M,2,7,3.5,3.0,6,1,12987,29401,33858,29311
GargG,Garg,Ginni,,F,1,1,1.0,4.0,4,1,34037,43449,42956,29311
GardnerP,Gardner,Paul,,,3,9,3.0,5.0,10,1,7070,26741,35425,29311
GargI,Garg,Isha,,,1,21,21.0,2.0,2,1,34037,18013,12988,29311
GargR,Garg,Rakhi,,,2,85,42.5,6.0,12,1,12987,6707,6567,29311
BakewellR,Bakewell,Robert,,M,1,53,53.0,5.0,5,1,34037,9848,5204,29311
BakerR,Baker,Russell,,F,1,20,20.0,4.0,4,1,34037,18486,13496,29311
GarganoF,Gargano,Francesco,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
GarganoL,Gargano,Luisa,,F,1,33,33.0,4.0,4,1,34037,13744,8587,29311
GargantiniA,Gargantini,Angelo,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
BakhshiT,Bakhshi,Taimur,,M,1,5,5.0,8.0,8,1,34037,32716,30018,29311
BakerK,Baker,Kyri,,,1,4,4.0,2.0,2,1,34037,34782,32470,29311
GardnerM,Gardner,Matt,,,1,3,3.0,2.0,2,1,34037,37202,35425,29311
GardnerA,Gardner,Andrew,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
GarciaRodriguezA,GarciaRodriguez,Adrian,,M,1,16,16.0,7.0,7,1,34037,20799,16052,29311
GarciaSaavedraA,GarciaSaavedra,Andres,,M,2,10,5.0,4.5,5,1,12987,25580,30018,29311
GarciaSalgueroM,GarciaSalguero,Mercedes,,F,1,1,1.0,1.0,1,1,34037,43449,42956,29311
GarciaSellesD,GarciaSelles,David,,M,1,2,2.0,5.0,5,1,34037,39976,38851,29311
GarciaSorianoD,GarciaSoriano,David,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
GarciaTejedorA,GarciaTejedor,Alvaro,J,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GardnerJ,Gardner,Jeff,,,1,78,78.0,1.0,1,1,34037,7214,3315,29311
GarciaTeodoroP,GarciaTeodoro,Pedro,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
GarciaVenegasM,GarciaVenegas,Marichelo,,F,1,1,1.0,2.0,2,1,34037,43449,42956,29311
BakirasS,Bakiras,Spiridon,,M,3,16,5.333,2.0,5,1,7070,20799,29028,29311
GarciaVieyraJ,GarciaVieyra,Javier,,M,1,17,17.0,11.0,11,1,34037,20185,15413,29311
GarciaY,Garcia,Yanira,Guanche,F,1,29,29.0,3.0,3,1,34037,14983,9819,29311
GardeH,Garde,Henrik,,M,1,2,2.0,1.0,1,1,34037,39976,38851,29311
GardenforsP,Gardenfors,Peter,,M,1,14,14.0,2.0,2,1,34037,22137,17504,29311
GarciaVareaI,GarciaVarea,Ismael,,M,1,17,17.0,3.0,3,1,34037,20185,15413,29311
GarcezA,Garcez,Artur,dAvila,M,2,9,4.5,2.5,5,1,12987,26741,31140,29311
GasparyanM,Gasparyan,Manvel,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
GaspesV,Gaspes,Veronica,,F,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GeddesJ,Geddes,James,,M,1,4,4.0,2.0,2,1,34037,34782,32470,29311
GedalyahuK,Gedalyahu,Kfir,,,1,91,91.0,2.0,2,1,34037,6363,2738,29311
GechterF,Gechter,Franck,,M,1,7,7.0,2.0,2,1,34037,29401,25985,29311
GebruT,Gebru,Timnit,,,1,197,197.0,6.0,6,1,34037,3009,951,29311
GebruI,Gebru,Israel,D,F,1,55,55.0,3.0,3,1,34037,9574,4998,29311
GebreB,Gebre,Binyam,Gebrekidan,M,1,8,8.0,13.0,13,1,34037,27990,24309,29311
GebkerJ,Gebker,Julian,,M,1,2,2.0,14.0,14,1,34037,39976,38851,29311
GebkenB,Gebken,Bennet,,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GebhardT,Gebhard,Timothy,D,M,2,60,30.0,3.0,5,1,12987,8986,9502,29311
GebauerR,Gebauer,Richard,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
BaiF,Bai,Fang,,,3,5,1.667,1.0,3,1,7070,32716,40429,29311
GebarowskiR,Gebarowski,Robert,,M,1,68,68.0,4.0,4,1,34037,8103,3922,29311
BaiG,Bai,Gang,,,2,7,3.5,4.5,9,1,12987,29401,33858,29311
BaiM,Bai,Mingsian,R,,1,3,3.0,2.0,2,1,34037,37202,35425,29311
BaiS,Bai,Shi,,,1,5,5.0,2.0,2,1,34037,32716,30018,29311
GeattiL,Geatti,Luca,,,3,2,0.667,4.0,7,1,7070,39976,45020,29311
GeachJ,Geach,James,E,M,2,7,3.5,4.5,5,1,12987,29401,33858,29311
GayBalmazF,GayBalmaz,Francois,,M,3,2,0.667,1.0,6,1,7070,39976,45020,29311
BaierJ,Baier,Jorge,A,M,1,13,13.0,1.0,1,1,34037,22873,18364,29311
GayaJ,Gaya,Joel,D,,1,5,5.0,4.0,4,1,34037,32716,30018,29311
GayazovS,Gayazov,Stavro,,M,1,2,2.0,13.0,13,1,34037,39976,38851,29311
GayenA,Gayen,Avijit,,M,1,7,7.0,4.0,4,1,34037,29401,25985,29311
GaynanovaI,Gaynanova,Irina,,F,1,13,13.0,3.0,3,1,34037,22873,18364,29311
GedeonT,Gedeon,Tom,,,1,18,18.0,4.0,4,1,34037,19568,14716,29311
GayoAvelloD,GayoAvello,Daniel,,M,1,32,32.0,0.0,0,1,34037,14032,8876,29311
GazdaJ,Gazda,Juraj,,M,2,11,5.5,4.0,8,1,12987,24559,28854,29311
GazeW,Gaze,William,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
GazzahS,Gazzah,Sami,,,1,15,15.0,4.0,4,1,34037,21432,16738,29311
GazzolaL,Gazzola,Laura,,F,1,1,1.0,2.0,2,1,34037,43449,42956,29311
BaiaM,Baia,Margarida,,F,1,1,1.0,3.0,3,1,34037,43449,42956,29311
GcasiorD,Gcasior,Dariusz,,M,1,14,14.0,1.0,1,1,34037,22137,17504,29311
BaierG,Baier,Gerald,,M,1,6,6.0,3.0,3,1,34037,30972,27859,29311
BaiE,Bai,ErWei,,M,1,59,59.0,2.0,2,1,34037,9091,4631,29311
GediaD,Gedia,Dewang,,,1,5,5.0,7.0,7,1,34037,32716,30018,29311
GedickeJ,Gedicke,Joscha,,male,1,3,3.0,2.0,2,1,34037,37202,35425,29311
GeibingerT,Geibinger,Tobias,,M,1,2,2.0,1.0,1,1,34037,39976,38851,29311
GeigerA,Geiger,Andreas,,M,1,98,98.0,6.0,6,1,34037,5969,2490,29311
GeigerD,Geiger,D,,,1,64,64.0,2.0,2,1,34037,8527,4244,29311
BahraniS,Bahrani,Sima,,,1,2,2.0,13.0,13,1,34037,39976,38851,29311
GeigerR,Geiger,R,Stuart,,1,16,16.0,3.0,3,1,34037,20799,16052,29311
GeilenM,Geilen,Marc,,,1,7,7.0,3.0,3,1,34037,29401,25985,29311
GeibelP,Geibel,P,,,1,115,115.0,1.0,1,1,34037,5160,2033,29311
GeiselI,Geisel,I,,,1,10,10.0,7.0,7,1,34037,25580,21436,29311
GeiselhartR,Geiselhart,Roman,,M,1,13,13.0,1.0,1,1,34037,22873,18364,29311
GeiserT,Geiser,Thomas,,M,1,70,70.0,5.0,5,1,34037,7895,3766,29311
GeisertM,Geisert,Mathieu,,M,1,4,4.0,4.0,4,1,34037,34782,32470,29311
BahrampourS,Bahrampour,Soheil,,M,1,106,106.0,3.0,3,1,34037,5525,2249,29311
GeissC,Geiss,C,,,1,34,34.0,4.0,4,1,34037,13475,8329,29311
GeissenbuhlerD,Geissenbuhler,David,,M,1,73,73.0,5.0,5,1,34037,7633,3595,29311
GeiselhartM,Geiselhart,Marvin,,F,1,2,2.0,4.0,4,1,34037,39976,38851,29311
GawrylukK,Gawryluk,Krzysztof,,M,1,10,10.0,4.0,4,1,34037,25580,21436,29311
GehrmannC,Gehrmann,Christian,,M,1,4,4.0,1.0,1,1,34037,34782,32470,29311
GehringT,Gehring,Tobias,,M,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GedigaG,Gediga,Gunther,,M,1,13,13.0,1.0,1,1,34037,22873,18364,29311
GedikB,Gedik,Bugra,,M,1,10,10.0,3.0,3,1,34037,25580,21436,29311
BaiD,Bai,Dongwoon,,,2,29,14.5,3.5,7,1,12987,14983,17090,29311
GeeraertsG,Geeraerts,Gilles,,M,1,1,1.0,4.0,4,1,34037,43449,42956,29311
GeersM,Geers,M,G,,1,6,6.0,5.0,5,1,34037,30972,27859,29311
BaiB,Bai,Bo,,,2,19,9.5,4.0,8,1,12987,18989,22097,29311
GehrkeM,Gehrke,Mai,,,2,10,5.0,1.5,3,1,12987,25580,30018,29311
BahutairM,Bahutair,Mohammed,,M,1,13,13.0,2.0,2,1,34037,22873,18364,29311
GeeversS,Geevers,Sjoerd,,M,2,3,1.5,1.0,2,1,12987,37202,40655,29311
GehlenborgN,Gehlenborg,Nils,,,1,30,30.0,2.0,2,1,34037,14657,9502,29311
GehlerP,Gehler,Peter,,M,1,19,19.0,3.0,3,1,34037,18989,14056,29311
GehlertT,Gehlert,Tino,,,1,25,25.0,2.0,2,1,34037,16381,11234,29311
GehlotS,Gehlot,Shiv,,,1,24,24.0,2.0,2,1,34037,16744,11620,29311
GehringH,Gehring,Hermann,,M,1,19,19.0,2.0,2,1,34037,18989,14056,29311
GeethaaG,Geethaa,G,,,1,36,36.0,6.0,6,1,34037,12888,7775,29311
BaitO,Bait,Omkar,,M,1,5,5.0,3.0,3,1,34037,32716,30018,29311
GawronT,Gawron,Tomasz,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
GawlitzaT,Gawlitza,Thomas,Martin,M,1,9,9.0,1.0,1,1,34037,26741,22786,29311
GaucherP,Gaucher,Philippe,,M,1,13,13.0,0.0,0,1,34037,22873,18364,29311
GauchM,Gauch,Martin,,M,1,27,27.0,2.0,2,1,34037,15645,10479,29311
GatzoulisN,Gatzoulis,Nick,,,1,23,23.0,13.0,13,1,34037,17157,12053,29311
BaillieulJ,Baillieul,John,,,1,1,1.0,2.0,2,1,34037,43449,42956,29311
BaillyBechetM,BaillyBechet,M,,,1,88,88.0,6.0,6,1,34037,6542,2858,29311
GattiE,Gatti,Emanuele,,M,1,42,42.0,10.0,10,1,34037,11569,6645,29311
BailoR,Bailo,Rafael,,M,2,6,3.0,2.0,4,1,12987,30972,35425,29311
GatteschiV,Gatteschi,Valentina,,F,1,15,15.0,4.0,4,1,34037,21432,16738,29311
GatternigT,Gatternig,Thomas,,M,1,1,1.0,8.0,8,1,34037,43449,42956,29311
GattaC,Gatta,Carlo,,M,1,493,493.0,2.0,2,1,34037,1013,246,29311
GatsoulisY,Gatsoulis,Yiannis,,M,1,99,99.0,32.0,32,1,34037,5894,2447,29311
BailoniA,Bailoni,Alberto,,M,1,14,14.0,6.0,6,1,34037,22137,17504,29311
GatsenkoO,Gatsenko,Olexander,,male,1,6,6.0,3.0,3,1,34037,30972,27859,29311
BaimukashevD,Baimukashev,Daulet,,,1,2,2.0,3.0,3,1,34037,39976,38851,29311
GatopoulosI,Gatopoulos,Ioannis,,M,1,5,5.0,1.0,1,1,34037,32716,30018,29311
BairE,Bair,Eric,,,1,87,87.0,0.0,0,1,34037,6603,2906,29311
GatlinJ,Gatlin,Jay,C,,1,4,4.0,4.0,4,1,34037,34782,32470,29311
GaspinC,Gaspin,Christine,,F,1,7,7.0,3.0,3,1,34037,29401,25985,29311
GasseM,Gasse,Maxime,,F,1,34,34.0,2.0,2,1,34037,13475,8329,29311
BairdS,Baird,Sterling,G,F,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GassmannV,Gassmann,Victor,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
GassmollerR,Gassmoller,Rene,,,1,108,108.0,3.0,3,1,34037,5398,2166,29311
GassnerC,Gassner,Christine,,F,1,1,1.0,0.0,0,1,34037,43449,42956,29311
GauciM,Gauci,Melvin,,M,1,35,35.0,2.0,2,1,34037,13178,8043,29311
GastN,Gast,Nicolas,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
BairagyaS,Bairagya,Sourav,,M,1,7,7.0,4.0,4,1,34037,29401,25985,29311
GasteigerP,Gasteiger,Philip,,M,1,7,7.0,4.0,4,1,34037,29401,25985,29311
GasthausJ,Gasthaus,Jan,,,1,5,5.0,4.0,4,1,34037,32716,30018,29311
GatejR,Gatej,Radu,,,1,80,80.0,3.0,3,1,34037,7074,3228,29311
GathererA,Gatherer,Alan,,,1,61,61.0,2.0,2,1,34037,8878,4465,29311
GaticaPerezD,GaticaPerez,Daniel,,M,2,6,3.0,3.0,5,1,12987,30972,35425,29311
GastV,Gast,Volker,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
GaudesiM,Gaudesi,M,,,1,15,15.0,4.0,4,1,34037,21432,16738,29311
GaudreaultS,Gaudreault,Stephane,,M,2,30,15.0,2.5,4,1,12987,14657,16738,29311
GauffriauM,Gauffriau,Marianne,,F,1,16,16.0,0.0,0,1,34037,20799,16052,29311
GavilaR,Gavila,Rafael,Tornero,M,1,10,10.0,10.0,10,1,34037,25580,21436,29311
GavioliN,Gavioli,Norberto,,M,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GaviraONeillK,GaviraONeill,Kathryn,,M,1,1,1.0,6.0,6,1,34037,43449,42956,29311
GavranovicB,Gavranovic,Bruno,,M,2,2,1.0,2.5,5,1,12987,39976,42956,29311
BailerJonesC,BailerJones,C,A,,1,8,8.0,0.0,0,1,34037,27990,24309,29311
GavreevM,Gavreev,M,A,,1,9,9.0,6.0,6,1,34037,26741,22786,29311
BaileyC,Bailey,Chris,,M,1,19,19.0,2.0,2,1,34037,18989,14056,29311
GavrilovicB,Gavrilovic,Bogdan,,M,1,13,13.0,9.0,9,1,34037,22873,18364,29311
BailL,Bail,Lu,,,1,23,23.0,4.0,4,1,34037,17157,12053,29311
GavrilyukS,Gavrilyuk,Sergey,,M,1,13,13.0,3.0,3,1,34037,22873,18364,29311
GavryushkinA,Gavryushkin,Alex,,,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GawelA,Gawel,Abel,,,2,14,7.0,4.5,8,1,12987,22137,25985,29311
BaigA,Baig,Abdul,Rauf,M,1,20,20.0,3.0,3,1,34037,18486,13496,29311
GawlikE,Gawlik,Evan,S,,1,2,2.0,1.0,1,1,34037,39976,38851,29311
GavrilovskaL,Gavrilovska,Liljana,,,1,94,94.0,2.0,2,1,34037,6188,2625,29311
GawlowiczP,Gawlowicz,Piotr,,M,1,6,6.0,6.0,6,1,34037,30972,27859,29311
GavetY,Gavet,Yann,,,1,18,18.0,2.0,2,1,34037,19568,14716,29311
BaileyR,Bailey,Reynold,J,,1,37,37.0,5.0,5,1,34037,12626,7558,29311
GaugerE,Gauger,E,M,,1,2,2.0,3.0,3,1,34037,39976,38851,29311
BailisP,Bailis,Peter,,M,2,26,13.0,3.0,6,1,12987,15992,18364,29311
GaujalB,Gaujal,Bruno,,M,1,3,3.0,1.0,1,1,34037,37202,35425,29311
GaullierG,Gaullier,Gil,,,1,5,5.0,2.0,2,1,34037,32716,30018,29311
GaultierL,Gaultier,Lucile,,F,1,11,11.0,7.0,7,1,34037,24559,20268,29311
GauraE,Gaura,Elena,,F,2,12,6.0,4.0,7,1,12987,23664,27859,29311
GavenciakT,Gavenciak,Tomas,,M,1,4,4.0,4.0,4,1,34037,34782,32470,29311
GauravD,Gaurav,Dinesh,Dileep,M,1,5,5.0,1.0,1,1,34037,32716,30018,29311
GauravaramP,Gauravaram,Praveen,,M,1,181,181.0,3.0,3,1,34037,3265,1061,29311
GaussierE,Gaussier,Eric,,,1,77,77.0,4.0,4,1,34037,7305,3370,29311
GautamC,Gautam,Chandan,,M,2,32,16.0,2.5,5,1,12987,14032,16052,29311
GauthierT,Gauthier,Thibault,,M,2,7,3.5,2.0,4,1,12987,29401,33858,29311
GautschiM,Gautschi,Michael,,M,1,87,87.0,11.0,11,1,34037,6603,2906,29311
GauvritN,Gauvrit,Nicolas,,M,1,19,19.0,3.0,3,1,34037,18989,14056,29311
GauravK,Gaurav,Kumar,,M,1,15,15.0,2.0,2,1,34037,21432,16738,29311
GarcesK,Garces,Kelly,,M,1,6,6.0,3.0,3,1,34037,30972,27859,29311
GarbuttM,Garbutt,Matt,,,1,2,2.0,7.0,7,1,34037,39976,38851,29311
GarbrielK,Garbriel,Karsten,,F,1,1,1.0,4.0,4,1,34037,43449,42956,29311
GalazZ,Galaz,Zoltan,,M,1,20,20.0,5.0,5,1,34037,18486,13496,29311
GalatoloS,Galatolo,Stefano,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
GalatoloF,Galatolo,Federico,A,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GalatiR,Galati,Rocco,,M,1,39,39.0,2.0,2,1,34037,12177,7165,29311
BaldrichR,Baldrich,Ramon,,F,1,2,2.0,2.0,2,1,34037,39976,38851,29311
GalatiF,Galati,Francesco,,M,1,4,4.0,9.0,9,1,34037,34782,32470,29311
GalassoF,Galasso,Fabio,,M,1,8,8.0,5.0,5,1,34037,27990,24309,29311
GalassiA,Galassi,Andrea,,F,1,90,90.0,2.0,2,1,34037,6430,2787,29311
GalarceF,Galarce,Felipe,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
GalarM,Galar,Mikel,,F,1,20,20.0,4.0,4,1,34037,18486,13496,29311
GalantiT,Galanti,Tomer,,M,1,6,6.0,3.0,3,1,34037,30972,27859,29311
GalanopoulosD,Galanopoulos,Damianos,,M,1,11,11.0,3.0,3,1,34037,24559,20268,29311
BalducciniM,Balduccini,Marcello,,F,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GalanisD,Galanis,Dimitrios,,M,1,35,35.0,2.0,2,1,34037,13178,8043,29311
GalanM,Galan,M,Ruiz,,2,3,1.5,3.5,6,1,12987,37202,40655,29311
GalanJimenezJ,GalanJimenez,Jaime,,M,1,7,7.0,3.0,3,1,34037,29401,25985,29311
BalduzziD,Balduzzi,David,,M,1,1,1.0,0.0,0,1,34037,43449,42956,29311
GaitherK,Gaither,Kelly,,M,1,6,6.0,3.0,3,1,34037,30972,27859,29311
GaitoS,Gaito,Sabrina,,M,1,1,1.0,4.0,4,1,34037,43449,42956,29311
BalesC,Bales,Charles,,M,1,31,31.0,3.0,3,1,34037,14345,9190,29311
GaizauskasR,Gaizauskas,Robert,,M,1,34,34.0,6.0,6,1,34037,13475,8329,29311
GajardoA,Gajardo,A,,,1,1,1.0,2.0,2,1,34037,43449,42956,29311
GajdaM,Gajda,Mariusz,,M,1,10,10.0,4.0,4,1,34037,25580,21436,29311
GalbanyL,Galbany,Lluis,,M,1,9,9.0,22.0,22,1,34037,26741,22786,29311
GajdosA,Gajdos,Andrej,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
GalA,Gal,Avigdor,,M,1,26,26.0,1.0,1,1,34037,15992,10836,29311
GalaktionovD,Galaktionov,Daniil,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
BaleR,Bale,Rahul,,F,1,1,1.0,3.0,3,1,34037,43449,42956,29311
GalalS,Galal,Sameh,,M,1,81,81.0,4.0,4,1,34037,7002,3173,29311
GalamaY,Galama,Ysbrand,,M,1,4,4.0,1.0,1,1,34037,34782,32470,29311
GalambosP,Galambos,Peter,,M,1,1,1.0,8.0,8,1,34037,43449,42956,29311
GajekS,Gajek,Sebastian,,F,2,16,8.0,4.5,7,1,12987,20799,24309,29311
GalbrunE,Galbrun,Esther,,M,1,1,1.0,0.0,0,1,34037,43449,42956,29311
GaldranA,Galdran,Adrian,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
GaleaC,Galea,Christian,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
BaldiniL,Baldini,L,,,1,9,9.0,4.0,4,1,34037,26741,22786,29311
GallM,Gall,Markus,,M,1,11,11.0,6.0,6,1,34037,24559,20268,29311
GallP,Gall,Pascale,Le,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
GallagerR,Gallager,Robert,G,M,1,15,15.0,1.0,1,1,34037,21432,16738,29311
GallagherS,Gallagher,Shaun,,F,1,6,6.0,7.0,7,1,34037,30972,27859,29311
GallagherW,Gallagher,William,M,M,1,5,5.0,12.0,12,1,34037,32716,30018,29311
GalkinM,Galkin,Mikhail,,M,1,6,6.0,8.0,8,1,34037,30972,27859,29311
GallardJ,Gallard,JeanMatthieu,,M,1,31,31.0,15.0,15,1,34037,14345,9190,29311
GallardoM,Gallardo,Maria,del,F,1,2,2.0,2.0,2,1,34037,39976,38851,29311
BaldickR,Baldick,Ross,,,1,33,33.0,2.0,2,1,34037,13744,8587,29311
GallayF,Gallay,Florian,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
BaldeaM,Baldea,Michael,,M,2,23,11.5,1.0,2,1,12987,17157,19750,29311
GalleR,Galle,Roberto,Baena,M,1,3,3.0,2.0,2,1,34037,37202,35425,29311
GallegoAlcalaV,GallegoAlcala,Victor,,M,1,1,1.0,6.0,6,1,34037,43449,42956,29311
GallardoJ,Gallardo,Jose,Enrique,,1,11,11.0,2.0,2,1,34037,24559,20268,29311
GaitanV,Gaitan,Vicens,,,2,2,1.0,3.0,3,1,12987,39976,42956,29311
GaliyawalaH,Galiyawala,Hiren,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
GalinskyA,Galinsky,Adam,D,,1,16,16.0,3.0,3,1,34037,20799,16052,29311
GaleanaSanchezH,GaleanaSanchez,Hortensia,,,1,9,9.0,2.0,2,1,34037,26741,22786,29311
GaleazziR,Galeazzi,Roberto,,M,1,5,5.0,1.0,1,1,34037,32716,30018,29311
GaleottaS,Galeotta,S,,,1,11,11.0,36.0,36,1,34037,24559,20268,29311
GaleottiJ,Galeotti,Juan,Pablo,,4,20,5.0,3.0,10,1,4454,18486,30018,29311
GalerneB,Galerne,Bruno,,M,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GalesicM,Galesic,Mirta,,F,1,58,58.0,1.0,1,1,34037,9208,4730,29311
GaliottoC,Galiotto,Carlo,,M,1,5,5.0,3.0,3,1,34037,32716,30018,29311
GalibS,Galib,Syed,Md,,1,4,4.0,3.0,3,1,34037,34782,32470,29311
GalindoF,Galindo,Fernado,,M,1,1,1.0,14.0,14,1,34037,43449,42956,29311
BaldoniV,Baldoni,Velleda,,,1,6,6.0,3.0,3,1,34037,30972,27859,29311
BaldoniR,Baldoni,Roberto,,M,1,182,182.0,2.0,2,1,34037,3244,1045,29311
BaldoM,Baldo,Marc,A,,1,47,47.0,5.0,5,1,34037,10761,5943,29311
GalindoP,Galindo,Pedro,L,M,1,1,1.0,5.0,5,1,34037,43449,42956,29311
GalininaO,Galinina,Olga,,,1,207,207.0,8.0,8,1,34037,2864,901,29311
GalimullinR,Galimullin,Rustam,,M,2,5,2.5,1.5,3,1,12987,32716,37039,29311
GallegoB,Gallego,Blanca,,F,1,1,1.0,1.0,1,1,34037,43449,42956,29311
GaitA,Gait,Andrew,,M,1,30,30.0,6.0,6,1,34037,14657,9502,29311
GairingM,Gairing,Martin,,M,1,16,16.0,2.0,2,1,34037,20799,16052,29311
GaddeA,Gadde,Akshay,,M,1,198,198.0,2.0,2,1,34037,2997,947,29311
GaddH,Gadd,Henrik,,M,1,41,41.0,4.0,4,1,34037,11761,6816,29311
GadallaM,Gadalla,Mahmoud,,M,1,9,9.0,5.0,5,1,34037,26741,22786,29311
GadaletaM,Gadaleta,Matteo,,M,1,124,124.0,1.0,1,1,34037,4827,1853,29311
GacsP,Gacs,Peter,,M,1,90,90.0,0.0,0,1,34037,6430,2787,29311
BallP,Ball,Philip,J,M,1,34,34.0,3.0,3,1,34037,13475,8329,29311
BallalT,Ballal,Tarig,,,1,9,9.0,3.0,3,1,34037,26741,22786,29311
GabrusevaT,Gabruseva,Tatiana,,M,1,75,75.0,2.0,2,1,34037,7471,3479,29311
BallandE,Balland,Emilie,,F,1,30,30.0,3.0,3,1,34037,14657,9502,29311
BallandiesM,Ballandies,Mark,C,,2,14,7.0,1.0,2,1,12987,22137,25985,29311
GabrlikP,Gabrlik,Petr,,,1,4,4.0,4.0,4,1,34037,34782,32470,29311
GabrielliL,Gabrielli,Leonardo,,M,1,27,27.0,3.0,3,1,34037,15645,10479,29311
GabrielliG,Gabrielli,Giacomo,,M,1,115,115.0,12.0,12,1,34037,5160,2033,29311
BallardA,Ballard,Andrew,J,M,1,63,63.0,6.0,6,1,34037,8653,4322,29311
GabrielS,Gabriel,Serge,,M,1,32,32.0,3.0,3,1,34037,14032,8876,29311
GabrielI,Gabriel,Iason,,M,1,56,56.0,0.0,0,1,34037,9447,4893,29311
GabrielF,Gabriel,Franck,,M,1,36,36.0,8.0,8,1,34037,12888,7775,29311
GaarE,Gaar,Elisabeth,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
GabardaS,Gabarda,Salvador,,F,1,12,12.0,1.0,1,1,34037,23664,19273,29311
GabardiM,Gabardi,Massimiliano,,M,1,32,32.0,23.0,23,1,34037,14032,8876,29311
GabbardH,Gabbard,Hunter,,F,1,24,24.0,4.0,4,1,34037,16744,11620,29311
GabbardJ,Gabbard,Joseph,L,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
GabbayD,Gabbay,Dov,,,1,5,5.0,2.0,2,1,34037,32716,30018,29311
GaddisS,Gaddis,S,Michael,,1,9,9.0,2.0,2,1,34037,26741,22786,29311
GabbayF,Gabbay,Freddy,,M,1,10,10.0,6.0,6,1,34037,25580,21436,29311
GabelaiaD,Gabelaia,D,,,1,42,42.0,4.0,4,1,34037,11569,6645,29311
GableC,Gable,Carl,W,,1,2,2.0,5.0,5,1,34037,39976,38851,29311
GableI,Gable,Ian,,,1,6,6.0,9.0,9,1,34037,30972,27859,29311
GablerS,Gabler,Stephan,,M,1,7,7.0,2.0,2,1,34037,29401,25985,29311
GabranW,Gabran,Wesam,,M,1,9,9.0,2.0,2,1,34037,26741,22786,29311
GabrielA,Gabriel,AliceAgnes,,,1,31,31.0,15.0,15,1,34037,14345,9190,29311
GabbiV,Gabbi,Vittorio,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
GadducciF,Gadducci,Fabio,,M,1,5,5.0,2.0,2,1,34037,32716,30018,29311
